"pops","temps","wps","date","total_seeds","germ","start_date","census_date","day","cumulative_germ","cumulative_prop_germ"
"STDI",25,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,14,0.28
"STDI",25,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,14,0.28
"STDI",25,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,14,0.28
"STDI",25,-0.3,"June_14_2020",50,2,2020-06-05,2020-06-14,9,16,0.32
"STDI",25,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,16,0.32
"STDI",25,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,16,0.32
"STDI",25,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,16,0.32
"STDI",25,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,16,0.32
"STDI",25,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,16,0.32
"STDI",25,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,16,0.32
"STDI",25,-0.3,"June_24_2020",50,2,2020-06-05,2020-06-24,19,18,0.36
"STDI",25,-0.3,"June_26_2020",50,2,2020-06-05,2020-06-26,21,20,0.4
"STDI",25,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,20,0.4
"STDI",25,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,20,0.4
"STDI",25,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,20,0.4
"STDI",25,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDI",25,0,"June_7_2020",50,20,2020-06-05,2020-06-07,2,20,0.4
"STDI",25,0,"June_8_2020",50,6,2020-06-05,2020-06-08,3,26,0.52
"STDI",25,0,"June_9_2020",50,1,2020-06-05,2020-06-09,4,27,0.54
"STDI",25,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,27,0.54
"STDI",25,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,27,0.54
"STDI",25,0,"June_12_2020",50,1,2020-06-05,2020-06-12,7,28,0.56
"STDI",25,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,28,0.56
"STDI",25,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,28,0.56
"STDI",25,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,28,0.56
"STDI",25,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,28,0.56
"STDI",25,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,28,0.56
"STDI",25,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,28,0.56
"STDI",25,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,28,0.56
"STDI",25,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,28,0.56
"STDI",25,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,28,0.56
"STDI",25,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,28,0.56
"STDI",25,0,"June_29_2020",50,1,2020-06-05,2020-06-29,24,29,0.58
"STDI",25,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,29,0.58
"STDI",25,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,29,0.58
"STDI",30,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDI",30,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDI",30,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDI",30,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDI",30,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDI",30,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDI",30,-0.6,"June_12_2020",50,1,2020-06-05,2020-06-12,7,1,0.02
"STDI",30,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,1,0.02
"STDI",30,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,1,0.02
"STDI",30,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,1,0.02
"STDI",30,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,1,0.02
"STDI",30,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,1,0.02
"STDI",30,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,1,0.02
"STDI",30,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"STDI",30,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"STDI",30,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"STDI",30,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"STDI",30,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"STDI",30,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"STDI",30,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"STDI",30,-0.3,"June_6_2020",48,0,2020-06-05,2020-06-06,1,0,0
"STDI",30,-0.3,"June_7_2020",48,0,2020-06-05,2020-06-07,2,0,0
"STDI",30,-0.3,"June_8_2020",48,0,2020-06-05,2020-06-08,3,0,0
"STDI",30,-0.3,"June_9_2020",48,0,2020-06-05,2020-06-09,4,0,0
"STDI",30,-0.3,"June_10_2020",48,0,2020-06-05,2020-06-10,5,0,0
"STDI",30,-0.3,"June_11_2020",48,0,2020-06-05,2020-06-11,6,0,0
"STDI",30,-0.3,"June_12_2020",48,0,2020-06-05,2020-06-12,7,0,0
"STDI",30,-0.3,"June_13_2020",48,0,2020-06-05,2020-06-13,8,0,0
"STDI",30,-0.3,"June_14_2020",48,0,2020-06-05,2020-06-14,9,0,0
"STDI",30,-0.3,"June_15_2020",48,0,2020-06-05,2020-06-15,10,0,0
"STDI",30,-0.3,"June_16_2020",48,0,2020-06-05,2020-06-16,11,0,0
"STDI",30,-0.3,"June_17_2020",48,0,2020-06-05,2020-06-17,12,0,0
"STDI",30,-0.3,"June_18_2020",48,0,2020-06-05,2020-06-18,13,0,0
"STDI",30,-0.3,"June_19_2020",48,0,2020-06-05,2020-06-19,14,0,0
"STDI",30,-0.3,"June_22_2020",48,0,2020-06-05,2020-06-22,17,0,0
"STDI",30,-0.3,"June_24_2020",48,0,2020-06-05,2020-06-24,19,0,0
"STDI",30,-0.3,"June_26_2020",48,0,2020-06-05,2020-06-26,21,0,0
"STDI",30,-0.3,"June_29_2020",48,0,2020-06-05,2020-06-29,24,0,0
"STDI",30,-0.3,"July_1_2020",48,0,2020-06-05,2020-07-01,26,0,0
"STDI",30,-0.3,"July_3_2020",48,0,2020-06-05,2020-07-03,28,0,0
"STDI",30,0,"June_6_2020",50,1,2020-06-05,2020-06-06,1,1,0.02
"STDI",30,0,"June_7_2020",50,4,2020-06-05,2020-06-07,2,5,0.1
"STDI",30,0,"June_8_2020",50,1,2020-06-05,2020-06-08,3,6,0.12
"STDI",30,0,"June_9_2020",50,3,2020-06-05,2020-06-09,4,9,0.18
"STDI",30,0,"June_10_2020",50,1,2020-06-05,2020-06-10,5,10,0.2
"STDI",30,0,"June_11_2020",50,2,2020-06-05,2020-06-11,6,12,0.24
"STDI",30,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,12,0.24
"STDI",30,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,12,0.24
"STDI",30,0,"June_14_2020",50,1,2020-06-05,2020-06-14,9,13,0.26
"STDI",30,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,13,0.26
"STDI",30,0,"June_16_2020",50,1,2020-06-05,2020-06-16,11,14,0.28
"STDI",30,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,14,0.28
"STDI",30,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,14,0.28
"STDI",30,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,14,0.28
"STDI",30,0,"June_22_2020",50,2,2020-06-05,2020-06-22,17,16,0.32
"STDI",30,0,"June_24_2020",50,2,2020-06-05,2020-06-24,19,18,0.36
"STDI",30,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,18,0.36
"STDI",30,0,"June_29_2020",50,3,2020-06-05,2020-06-29,24,21,0.42
"STDI",30,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,21,0.42
"STDI",30,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,21,0.42
"STDI",35,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDI",35,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDI",35,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDI",35,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDI",35,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDI",35,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDI",35,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDI",35,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDI",35,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDI",35,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDI",35,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDI",35,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDI",35,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDI",35,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDI",35,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDI",35,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDI",35,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDI",35,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDI",35,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDI",35,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDI",35,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDI",35,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDI",35,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDI",35,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDI",35,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDI",35,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDI",35,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDI",35,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDI",35,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDI",35,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDI",35,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDI",35,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDI",35,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDI",35,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDI",35,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDI",35,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDI",35,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDI",35,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDI",35,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDI",35,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDI",35,0,"June_6_2020",45,0,2020-06-05,2020-06-06,1,0,0
"STDI",35,0,"June_7_2020",45,0,2020-06-05,2020-06-07,2,0,0
"STDI",35,0,"June_8_2020",45,1,2020-06-05,2020-06-08,3,1,0.0222222222222222
"STDI",35,0,"June_9_2020",45,0,2020-06-05,2020-06-09,4,1,0.0222222222222222
"STDI",35,0,"June_10_2020",45,0,2020-06-05,2020-06-10,5,1,0.0222222222222222
"STDI",35,0,"June_11_2020",45,0,2020-06-05,2020-06-11,6,1,0.0222222222222222
"STDI",35,0,"June_12_2020",45,0,2020-06-05,2020-06-12,7,1,0.0222222222222222
"STDI",35,0,"June_13_2020",45,0,2020-06-05,2020-06-13,8,1,0.0222222222222222
"STDI",35,0,"June_14_2020",45,0,2020-06-05,2020-06-14,9,1,0.0222222222222222
"STDI",35,0,"June_15_2020",45,0,2020-06-05,2020-06-15,10,1,0.0222222222222222
"STDI",35,0,"June_16_2020",45,0,2020-06-05,2020-06-16,11,1,0.0222222222222222
"STDI",35,0,"June_17_2020",45,0,2020-06-05,2020-06-17,12,1,0.0222222222222222
"STDI",35,0,"June_18_2020",45,0,2020-06-05,2020-06-18,13,1,0.0222222222222222
"STDI",35,0,"June_19_2020",45,0,2020-06-05,2020-06-19,14,1,0.0222222222222222
"STDI",35,0,"June_22_2020",45,0,2020-06-05,2020-06-22,17,1,0.0222222222222222
"STDI",35,0,"June_24_2020",45,0,2020-06-05,2020-06-24,19,1,0.0222222222222222
"STDI",35,0,"June_26_2020",45,0,2020-06-05,2020-06-26,21,1,0.0222222222222222
"STDI",35,0,"June_29_2020",45,1,2020-06-05,2020-06-29,24,2,0.0444444444444444
"STDI",35,0,"July_1_2020",45,0,2020-06-05,2020-07-01,26,2,0.0444444444444444
"STDI",35,0,"July_3_2020",45,0,2020-06-05,2020-07-03,28,2,0.0444444444444444
"STDI",40,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDI",40,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDI",40,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDI",40,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDI",40,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDI",40,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDI",40,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDI",40,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDI",40,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDI",40,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDI",40,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDI",40,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDI",40,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDI",40,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDI",40,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDI",40,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDI",40,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDI",40,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDI",40,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDI",40,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDI",40,-0.3,"June_6_2020",46,0,2020-06-05,2020-06-06,1,0,0
"STDI",40,-0.3,"June_7_2020",46,0,2020-06-05,2020-06-07,2,0,0
"STDI",40,-0.3,"June_8_2020",46,0,2020-06-05,2020-06-08,3,0,0
"STDI",40,-0.3,"June_9_2020",46,0,2020-06-05,2020-06-09,4,0,0
"STDI",40,-0.3,"June_10_2020",46,0,2020-06-05,2020-06-10,5,0,0
"STDI",40,-0.3,"June_11_2020",46,0,2020-06-05,2020-06-11,6,0,0
"STDI",40,-0.3,"June_12_2020",46,0,2020-06-05,2020-06-12,7,0,0
"STDI",40,-0.3,"June_13_2020",46,0,2020-06-05,2020-06-13,8,0,0
"STDI",40,-0.3,"June_14_2020",46,0,2020-06-05,2020-06-14,9,0,0
"STDI",40,-0.3,"June_15_2020",46,0,2020-06-05,2020-06-15,10,0,0
"STDI",40,-0.3,"June_16_2020",46,0,2020-06-05,2020-06-16,11,0,0
"STDI",40,-0.3,"June_17_2020",46,0,2020-06-05,2020-06-17,12,0,0
"STDI",40,-0.3,"June_18_2020",46,0,2020-06-05,2020-06-18,13,0,0
"STDI",40,-0.3,"June_19_2020",46,0,2020-06-05,2020-06-19,14,0,0
"STDI",40,-0.3,"June_22_2020",46,0,2020-06-05,2020-06-22,17,0,0
"STDI",40,-0.3,"June_24_2020",46,0,2020-06-05,2020-06-24,19,0,0
"STDI",40,-0.3,"June_26_2020",46,0,2020-06-05,2020-06-26,21,0,0
"STDI",40,-0.3,"June_29_2020",46,0,2020-06-05,2020-06-29,24,0,0
"STDI",40,-0.3,"July_1_2020",46,0,2020-06-05,2020-07-01,26,0,0
"STDI",40,-0.3,"July_3_2020",46,0,2020-06-05,2020-07-03,28,0,0
"STDI",40,0,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"STDI",40,0,"June_7_2020",51,0,2020-06-05,2020-06-07,2,0,0
"STDI",40,0,"June_8_2020",51,0,2020-06-05,2020-06-08,3,0,0
"STDI",40,0,"June_9_2020",51,0,2020-06-05,2020-06-09,4,0,0
"STDI",40,0,"June_10_2020",51,0,2020-06-05,2020-06-10,5,0,0
"STDI",40,0,"June_11_2020",51,0,2020-06-05,2020-06-11,6,0,0
"STDI",40,0,"June_12_2020",51,0,2020-06-05,2020-06-12,7,0,0
"STDI",40,0,"June_13_2020",51,0,2020-06-05,2020-06-13,8,0,0
"STDI",40,0,"June_14_2020",51,0,2020-06-05,2020-06-14,9,0,0
"STDI",40,0,"June_15_2020",51,0,2020-06-05,2020-06-15,10,0,0
"STDI",40,0,"June_16_2020",51,0,2020-06-05,2020-06-16,11,0,0
"STDI",40,0,"June_17_2020",51,0,2020-06-05,2020-06-17,12,0,0
"STDI",40,0,"June_18_2020",51,0,2020-06-05,2020-06-18,13,0,0
"STDI",40,0,"June_19_2020",51,0,2020-06-05,2020-06-19,14,0,0
"STDI",40,0,"June_22_2020",51,0,2020-06-05,2020-06-22,17,0,0
"STDI",40,0,"June_24_2020",51,0,2020-06-05,2020-06-24,19,0,0
"STDI",40,0,"June_26_2020",51,0,2020-06-05,2020-06-26,21,0,0
"STDI",40,0,"June_29_2020",51,0,2020-06-05,2020-06-29,24,0,0
"STDI",40,0,"July_1_2020",51,0,2020-06-05,2020-07-01,26,0,0
"STDI",40,0,"July_3_2020",51,0,2020-06-05,2020-07-03,28,0,0
"STDR",5,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",5,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",5,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDR",5,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDR",5,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDR",5,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDR",5,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDR",5,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDR",5,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDR",5,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDR",5,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDR",5,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDR",5,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDR",5,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDR",5,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDR",5,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDR",5,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDR",5,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDR",5,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDR",5,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDR",5,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",5,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",5,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDR",5,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDR",5,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDR",5,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDR",5,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDR",5,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDR",5,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDR",5,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDR",5,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDR",5,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDR",5,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDR",5,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDR",5,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDR",5,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDR",5,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDR",5,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDR",5,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDR",5,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDR",5,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",5,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",5,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDR",5,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDR",5,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDR",5,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDR",5,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDR",5,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDR",5,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDR",5,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDR",5,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDR",5,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDR",5,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDR",5,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDR",5,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDR",5,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDR",5,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDR",5,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDR",5,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDR",5,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDR",10,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",10,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",10,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDR",10,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDR",10,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDR",10,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDR",10,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDR",10,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDR",10,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDR",10,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDR",10,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDR",10,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDR",10,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDR",10,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDR",10,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDR",10,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDR",10,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDR",10,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDR",10,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDR",10,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDR",10,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",10,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",10,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"STDR",10,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"STDR",10,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"STDR",10,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"STDR",10,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"STDR",10,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"STDR",10,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"STDR",10,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"STDR",10,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"STDR",10,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"STDR",10,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"STDR",10,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"STDR",10,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"STDR",10,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"STDR",10,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"STDR",10,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"STDR",10,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"STDR",10,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"STDR",10,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"STDR",10,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"STDR",10,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
